date	open	high	low	close	volume	value
2006-03-02	45670	45920	45430	45900	55988	45922
2006-03-03	46360	47230	46350	46700	53062	43708
2006-03-06	46850	46990	46590	46710	26804	42352
2006-03-07	45910	46130	45700	46040	39216	42036
2006-03-08	45600	45790	45450	45780	29518	41896
2006-03-09	45550	46120	45480	45980	50546	45588
2006-03-10	46150	46200	45470	45480	49016	48450
2006-03-13	46100	46150	45820	46100	28442	47212
2006-03-14	46560	46580	46320	46370	22450	47856
2006-03-15	46530	46650	46350	46380	20670	47086
2006-03-16	46340	46400	46110	46280	22794	48098
2006-03-17	46600	47180	46600	47160	22630	42286
2006-03-20	48710	48710	48500	48710	18118	38452
2006-03-21	48400	48800	48360	48770	15412	37300
2006-03-22	47970	48120	47800	47900	27988	38226
2006-03-23	48230	48380	47910	48350	34252	41080
2006-03-24	49100	49220	48710	48720	33024	45808
2006-03-27	49050	49150	48780	48880	25064	46698
2006-03-28	49300	49420	48970	49000	28272	48670
2006-03-29	49060	49110	48590	48600	36312	49614
2006-03-30	49030	49270	48920	49240	38566	50024
2006-03-31	49860	50600	49680	50380	63572	49582
2006-04-03	49880	50230	49760	50180	36624	48760
2006-04-04	51680	52000	51560	51760	33018	46340
2006-04-05	51760	52200	51640	52000	40940	43444
2006-04-06	53050	53480	52760	53340	44928	45386
2006-04-07	53700	54320	53650	53810	41616	42882
2006-04-10	54010	54940	53910	54900	32370	44102
2006-04-11	55690	56270	55690	56090	22106	41592
2006-04-12	55960	56150	55400	55810	24152	40134
2006-04-13	56800	56900	56150	56260	17180	37830
2006-04-14	56990	57350	56610	57350	32806	29582
2006-04-17	58000	59190	57810	59190	24092	29010
2006-04-18	59700	61450	59700	60100	58686	31272
2006-04-19	61200	62500	61200	61710	48954	34818
2006-04-20	60500	61150	60280	60760	46246	37002
2006-04-21	60010	60240	58930	59190	51614	38762
2006-04-24	62150	62150	62150	62150	498	38486
2006-04-25	63890	64400	63260	64270	64892	36070
2006-04-26	66400	66400	66400	66400	2654	33766
2006-04-27	68720	69720	68460	69720	42360	30898
2006-04-28	67000	68490	65880	68000	50368	30020
2006-05-08	70010	70010	70010	70010	68	30002
2006-05-09	72500	73510	72420	73300	26008	30012
2006-05-10	75000	76110	75000	76110	21418	28120
2006-05-11	78500	79490	77700	79490	15706	26354
2006-05-12	83880	83880	80010	81500	34878	24158
2006-05-15	82210	85500	81800	83280	21828	21376
2006-05-16	80020	80770	80020	80020	5388	21188
2006-05-17	83500	83970	79000	81330	9904	18986
2006-05-18	78360	78600	78360	78360	958	18408
2006-05-19	78100	78100	76220	76300	5036	16570
2006-05-22	73920	73920	73920	73920	36	30302
2006-05-23	72500	72990	70220	70650	52962	36148
2006-05-24	73850	73850	73850	73850	38	36124
2006-05-25	73000	73200	70160	72760	63264	34002
2006-05-26	74000	74380	73010	73990	53744	36322
2006-05-29	75000	76270	75000	76250	29366	37682
2006-05-30	75950	76980	75510	76600	34202	39644
2006-05-31	74600	74600	73440	73440	29916	39372
2006-06-01	72000	72000	70180	70380	35558	37086
2006-06-02	68880	70480	68180	70200	58958	37850
2006-06-05	71780	72190	70860	72190	30424	37498
2006-06-06	70500	70990	69600	69600	32260	36974
2006-06-07	68990	68990	67370	67560	42882	33852
2006-06-08	69650	70190	68100	68500	37624	34182
2006-06-09	66570	66960	66570	66570	13988	32380
2006-06-12	63280	63500	63280	63280	2010	31946
2006-06-13	61500	61500	59490	59580	25454	24154
2006-06-14	57600	57600	57600	57600	1374	23484
2006-06-15	56000	59980	55020	59600	77894	28176
2006-06-16	60420	60420	60420	60420	662	27660
2006-06-19	61890	62000	58440	58600	73200	34812
2006-06-20	57090	59090	57090	58940	63402	34074
2006-06-21	58800	59980	57700	59280	81884	34886
2006-06-22	59600	61500	59400	61500	71782	34900
2006-06-23	58500	59160	58190	58550	70956	39870
2006-06-26	59870	60470	58600	58750	50176	41254
2006-06-27	61000	61200	60200	60990	66392	41002
2006-06-28	58310	59220	58300	59110	51906	40074
2006-06-29	59980	59980	59160	59260	41830	41728
2006-06-30	61930	61930	61930	61930	1360	40728
2006-07-03	63700	65020	63400	65020	28926	40870
2006-07-04	64500	67240	64210	65920	83266	40942
2006-07-05	66350	67000	66100	66870	54336	41308
2006-07-06	66880	67380	65850	65940	47144	42202
2006-07-07	69020	69020	69020	69020	856	41506
2006-07-10	68790	70580	68600	70180	57694	40646
2006-07-11	70210	71450	70210	71440	43310	41076
2006-07-12	73090	73500	72590	73300	48740	41160
2006-07-13	72010	72600	71190	71200	63796	44412
2006-07-14	72010	72470	70380	70750	54746	41728
2006-07-17	72430	72690	71550	72090	38666	39632
2006-07-18	69060	69060	69060	69060	2076	38382
2006-07-19	67800	67800	65600	65600	26608	32328
2006-07-20	67300	67450	63020	65760	20260	27832
2006-07-21	63570	63570	63570	63570	1866	27278
2006-07-24	60450	62540	60430	62280	12870	23804
2006-07-25	62700	63800	62610	63800	5304	21890
2006-07-26	64990	65560	63050	63240	5378	20736
2006-07-27	63720	64880	63450	64850	3460	19864
2006-07-28	65550	65550	64320	65490	2616	18902
2006-07-31	67010	67480	67000	67480	1766	18066
2006-08-01	67550	69600	67500	68200	3954	16756
2006-08-02	68990	68990	67350	67500	1854	16438
2006-08-03	67740	70640	67300	70180	2378	15834
2006-08-04	66080	68800	66080	68000	2530	15452
2006-08-07	70500	70500	69100	69400	2860	15310
2006-08-08	69400	69400	68500	68580	1750	14982
2006-08-09	67510	68300	67210	67400	1262	14904
2006-08-10	69800	70320	69400	70190	4262	14042
2006-08-11	68700	69950	68480	69850	926	14062
2006-08-14	66520	68670	66520	68200	2540	13614
2006-08-15	68100	68400	67250	67330	53318	51470
2006-08-16	67290	67720	67100	67390	32684	51736
2006-08-17	67480	68340	67480	67900	42808	50586
2006-08-18	65800	66950	65800	66830	53068	50660
2006-08-21	66400	67290	65810	66750	51034	49354
2006-08-22	67940	68350	67680	67990	39094	48368
2006-08-23	67450	68330	67450	67900	34484	48972
2006-08-24	68210	68250	67570	67710	19842	48142
2006-08-25	67600	67750	67150	67660	32308	48880
2006-08-28	68000	68050	67730	67740	12594	47568
2006-08-29	67920	68050	67540	67670	13456	47154
2006-08-30	67330	67500	66950	67240	23058	45990
2006-08-31	67000	67330	66720	67280	18304	44642
2006-09-01	68300	69720	68300	69720	19268	41446
2006-09-04	69890	71260	69510	71200	21842	37678
2006-09-05	70940	71710	70820	71220	12910	34368
2006-09-06	74240	74240	73460	73930	11284	30504
2006-09-07	75000	75200	74470	74640	6758	27650
2006-09-08	74540	74880	73710	73760	4298	26012
2006-09-11	72680	72680	71210	71210	5052	24452
2006-09-12	68100	70080	68100	70000	6200	22662
2006-09-13	69090	69700	68280	68800	5186	20962
2006-09-14	69700	70750	69420	70720	44566	39096
2006-09-15	68280	69100	67840	68660	43724	40886
2006-09-18	68410	69830	68390	69390	39204	40748
2006-09-19	71200	71550	70210	70410	42906	39890
2006-09-20	69580	69910	68610	68720	49888	41484
2006-09-21	69880	70190	69250	69520	38314	41160
2006-09-22	71180	71300	70180	70600	34872	41380
2006-09-25	70590	70820	69840	70030	32410	41448
2006-09-26	71000	71050	69650	69680	30630	39772
2006-09-27	70330	70680	70000	70580	30920	37600
2006-09-28	70680	70740	70410	70690	15174	37290
2006-09-29	70000	70900	69830	70760	16596	35120
2006-10-09	70980	71900	70140	70440	17406	34328
2006-10-10	70300	70400	69750	70130	11886	33420
2006-10-11	69880	69990	69660	69850	5672	32516
2006-10-12	70350	70380	70130	70300	4418	31776
2006-10-13	70160	70510	70160	70330	4246	30810
2006-10-16	70600	70600	70100	70300	5192	28532
2006-10-17	72580	72800	71910	72400	10000	23626
2006-10-18	71480	71890	71310	71490	3018	22016
2006-10-19	71400	71770	71400	71620	1550	21432
2006-10-20	71700	71800	71550	71600	1830	20090
2006-10-23	71100	71450	71000	71370	2334	18680
2006-10-24	71370	71370	70650	70650	1582	18040
2006-10-25	70720	70800	70510	70700	1546	17244
2006-10-26	70800	70980	70730	70900	1168	16514
2006-10-27	70500	70530	70350	70450	1732	15798
2006-10-30	69910	70150	69100	70000	2706	14592
2006-10-31	69500	69990	69200	69990	2794	12466
2006-11-01	69800	70200	69750	70150	1026	11740
2006-11-02	69000	69300	68710	68750	2860	10100
2006-11-03	69100	69150	68120	68300	1870	9400
2006-11-06	68270	68390	67840	68350	3036	22212
2006-11-07	68550	68750	68400	68650	1692	21604
2006-11-08	68510	69000	68330	68750	1916	21230
2006-11-09	67300	67840	67100	67480	3556	20622
2006-11-10	68340	68500	67710	67880	1852	20564
2006-11-13	65290	65290	65290	65290	888	20368
2006-11-14	64550	65300	64080	64400	5732	20008
2006-11-15	64400	64400	62180	62500	7686	19062
2006-11-16	63300	63880	62780	63830	5284	17824
2006-11-17	62610	63180	62100	63050	3240	17298
2006-11-20	63510	63760	63200	63250	1776	16464
2006-11-21	63240	63420	62960	63080	1660	15712
2006-11-22	64000	64500	64000	64490	2404	15074
2006-11-23	64240	64900	64150	64800	1086	14724
2006-11-24	65300	66800	65300	66790	2446	13574
2006-11-27	67200	68090	67000	67000	1890	12534
2006-11-28	66800	67200	66300	66400	1566	12042
2006-11-29	66400	66590	65600	66090	1718	11540
2006-11-30	66090	66400	65810	66300	2088	10870
2006-12-01	66610	66700	65800	65800	1430	9920
2006-12-04	66300	66400	66100	66250	1040	9310
2006-12-05	66050	66050	65120	65200	1820	8410
2006-12-06	65900	66050	65550	66000	750	7880
2006-12-07	64930	65540	64740	65250	1440	7410
2006-12-08	64500	65050	64500	65010	1400	6980
2006-12-11	64500	65150	64500	65020	1340	6070
2006-12-12	65350	65550	65350	65540	1080	5190
2006-12-13	65000	65490	65000	65450	1060	4380
2006-12-14	62850	63130	62620	63020	27822	37374
2006-12-15	63220	63300	63010	63110	16314	40418
2006-12-18	62500	63120	62500	63090	18072	39536
2006-12-19	62920	63240	62560	62780	21396	40280
2006-12-20	62800	62910	62650	62860	12044	39518
2006-12-21	62250	62300	61070	61080	34236	37958
2006-12-22	59660	59790	59190	59190	20680	38184
2006-12-25	58970	60360	58900	59580	26274	37332
2006-12-26	59500	59940	59390	59810	9718	36864
2006-12-27	60000	60260	59530	59900	12510	35442
2006-12-28	60400	60690	60120	60690	15302	32870
2006-12-29	60420	60560	60180	60520	9050	30882
2007-01-04	57950	57950	57950	57950	50	30858
2007-01-05	55050	55620	55050	55290	18624	26640
2007-01-08	54000	54000	52970	52970	10952	24980
2007-01-09	53400	54000	53200	53780	7020	23436
2007-01-10	54010	55580	54010	55360	6666	23300
2007-01-11	56910	57140	55610	55730	6874	22354
2007-01-12	56180	56180	55010	55080	4274	22378
2007-01-15	55250	55890	54630	55280	3912	22280
2007-01-16	53520	53600	51990	51990	55006	51332
2007-01-17	52800	53260	52310	52850	56146	50318
2007-01-18	53140	53600	52560	53550	44536	49266
2007-01-19	51200	51690	50920	51330	50054	46952
2007-01-22	52060	52670	51960	52550	32194	44974
2007-01-23	52450	52700	52160	52260	29740	44528
2007-01-24	53500	54250	53500	54110	25578	40770
2007-01-25	54450	54850	54280	54580	24672	38882
2007-01-26	55460	55500	53970	54120	23628	37610
2007-01-29	54330	54930	54330	54870	12886	34534
2007-01-30	52600	53030	52520	52620	11436	33826
2007-01-31	53680	53680	53060	53160	6760	32398
2007-02-01	53960	54140	53750	53850	3658	31286
2007-02-02	53020	53180	52580	53170	8234	31338
2007-02-05	50740	51000	50740	50950	7922	31664
2007-02-06	50800	51350	50520	51300	4304	31274
2007-02-07	52050	52400	51720	51900	3124	30086
2007-02-08	51350	51600	51260	51410	3916	29358
2007-02-09	51830	52400	51830	52400	4900	28534
2007-02-12	53000	53680	52850	53680	5202	27658
2007-02-16	55600	55960	55210	55550	23750	39712
2007-02-26	57720	57720	57720	57720	70	39674
2007-02-27	59780	59780	57900	57930	28366	36552
2007-02-28	56930	58270	56930	58200	19134	33568
2007-03-01	57700	58200	57350	57540	9266	31924
2007-03-02	57310	57690	57000	57340	6676	30654
2007-03-05	56680	56680	55000	55010	7288	29678
2007-03-06	55290	56490	55290	56400	5078	28996
2007-03-07	56540	56750	56000	56570	4546	27728
2007-03-08	57700	58070	57350	58000	6220	25788
2007-03-09	58390	58400	57270	57400	5230	24044
2007-03-12	57180	57810	56840	57800	2308	24140
2007-03-13	58400	58780	58300	58590	4422	24018
2007-03-14	57820	58160	57630	58110	5066	22510
2007-03-15	58590	58690	58350	58510	956	22158
2007-03-16	61000	61020	60400	61020	41524	46026
2007-03-19	60780	61080	60100	60250	44832	41540
2007-03-20	61000	61340	60900	61250	20066	38090
2007-03-21	60770	60900	60300	60320	12866	34702
2007-03-22	60850	61180	60610	60990	8050	32134
2007-03-23	61430	62120	61300	62120	9574	28790
2007-03-26	61630	62550	61500	62480	6110	27412
2007-03-27	62970	63490	62470	62560	7352	25024
2007-03-28	61930	62250	61420	61850	6466	23512
2007-03-29	62050	62050	61200	61420	3308	22802
2007-03-30	62210	63020	62210	63010	3484	21834
2007-04-02	63110	63480	62910	63150	4316	20330
2007-04-03	64000	64100	63680	63900	2770	19330
2007-04-04	66130	66500	65330	65520	4890	17932
2007-04-05	66000	66300	65840	66010	4686	18064
2007-04-06	65990	67580	65650	67460	2722	17740
2007-04-09	68200	69470	68000	69470	2662	16782
2007-04-10	70600	72300	70250	71080	3642	15638
2007-04-11	71250	71500	69500	70400	2952	15588
2007-04-12	70400	72680	70400	72200	3674	14652
2007-04-13	70000	70650	69520	70600	1530	14172
2007-04-16	72200	73750	72200	73360	95380	65948
2007-04-17	72780	73450	72380	72380	119170	74314
2007-04-18	75790	75810	75140	75810	87654	76170
2007-04-19	75450	75750	72580	73560	155494	80430
2007-04-20	74000	74000	71460	72840	148636	77106
2007-04-23	73600	74200	71600	72050	141430	80864
2007-04-24	74200	74300	72500	73160	120522	78474
2007-04-25	71300	71600	70350	70500	101122	75190
2007-04-26	71380	71500	70730	71100	81734	71658
2007-04-27	69000	69100	68260	68260	67014	66786
2007-04-30	68750	71030	68310	70990	106556	63746
2007-05-08	72480	72480	72480	72480	408	63396
2007-05-09	74050	74450	72910	73190	100880	63518
2007-05-10	72500	72860	71660	72720	95212	64472
2007-05-11	70000	70240	69420	69420	71564	61628
2007-05-14	69980	70190	68700	68890	75642	60068
2007-05-15	67010	67410	66690	66690	47354	53984
2007-05-16	67100	67490	66100	67330	62882	47468
2007-05-17	64470	64620	63970	63970	35116	35824
2007-05-18	61050	61680	61030	61030	21114	30004
2007-05-21	61400	64400	61010	64080	26406	24962
2007-05-22	64600	65400	63600	63950	11788	23272
2007-05-23	61840	62560	61720	62200	7240	22902
2007-05-24	62500	63600	62500	63500	5860	21728
2007-05-25	60700	61850	60700	61800	5584	20848
2007-05-28	63560	63560	63560	63560	152	20748
2007-05-29	64220	64700	63700	63810	5270	19716
2007-05-30	63890	64280	63020	63200	2710	18940
2007-05-31	64200	65080	63900	65000	4474	17726
2007-06-01	65710	65950	64950	65650	3602	16182
2007-06-04	65300	65850	64650	64930	2542	15152
2007-06-05	66900	67510	66650	67280	100488	66040
2007-06-06	66500	67450	66300	66920	106134	67652
2007-06-07	66300	66510	65400	65500	113118	66182
2007-06-11	63080	63200	62150	63050	3200	13226
2007-06-12	64780	64980	63030	63060	28044	32060
2007-06-13	62500	63160	62300	63070	34070	34682
2007-06-14	63710	64000	63100	63560	34874	37250
2007-06-15	64420	64550	63110	63360	64130	44646
2007-06-18	64280	65400	64110	65400	74472	51244
2007-06-19	64600	64700	63980	64480	108054	58770
2007-06-20	64370	65000	64200	64780	103820	62494
2007-06-21	64940	64950	64580	64840	68808	63130
2007-06-22	64500	64570	64080	64260	83280	67940
2007-06-25	64260	64430	63670	63680	47480	72490
2007-06-26	63700	63880	62380	62640	165602	77522
2007-06-27	61640	61720	60420	60440	161892	83548
2007-06-28	61070	62560	61020	62550	208128	82272
2007-06-29	63500	64280	63050	64000	181046	81594
2007-07-02	64000	64360	63460	64270	131138	79632
2007-07-03	65390	66430	65160	66430	126162	86182
2007-07-04	66400	66940	65460	65650	205952	92812
2007-07-05	66540	67050	65900	66190	176334	98246
2007-07-06	66500	66580	65320	65350	155412	100800
2007-07-09	65950	66820	65730	66650	149874	100538
2007-07-10	66950	67390	66250	66410	151254	102638
2007-07-11	65990	65990	64330	64880	181648	101052
2007-07-12	65030	65640	64280	65480	210154	101124
2007-07-13	64000	64470	63200	64350	106108	100666
2007-07-16	64800	65200	64500	64860	108164	91194
2007-07-17	64000	64360	63810	64160	90676	86064
2007-07-18	64000	64540	63900	64470	73714	82662
2007-07-19	65100	66040	64980	65940	89122	81702
2007-07-20	67880	68130	67560	68130	60158	73082
2007-07-23	68970	70860	68390	69700	73848	59706
2007-07-24	68600	68600	67500	67520	30158	53828
2007-07-25	66660	67450	66510	67400	16056	49130
2007-07-26	66390	67750	66150	67740	19050	42408
2007-07-27	67090	67850	66820	67070	12480	38564
2007-07-30	67140	67690	66820	67300	6820	35952
2007-07-31	68300	68800	68110	68330	9194	33682
2007-08-01	69000	69300	67040	67300	4830	31284
2007-08-02	68000	68000	67070	67600	3602	30456
2007-08-03	67350	67600	67210	67420	2798	29284
2007-08-06	65600	65600	64790	65480	10286	24422
2007-08-07	66800	66800	65900	65900	2694	23636
2007-08-08	66410	66420	65740	65770	2004	23446
2007-08-09	65310	66000	65110	65720	4516	22132
2007-08-10	64800	64800	63730	64290	9318	19070
2007-08-13	64940	65350	64930	65220	3258	17818
2007-08-14	65710	65820	64800	65000	116852	87654
2007-08-15	64020	64320	63940	64300	93238	86996
2007-08-16	64010	64650	63550	64400	135824	84188
2007-08-17	61600	62180	61600	61600	68704	70460
2007-08-20	62450	63460	62250	63340	91280	67772
2007-08-21	62830	63390	62800	63020	61774	60706
2007-08-22	63000	63330	62920	63290	27346	56464
2007-08-23	64880	65340	64570	65260	30132	47874
2007-08-24	65300	65390	64650	64660	15210	43542
2007-08-27	65900	66100	65570	65700	12228	38334
2007-08-28	65540	65700	64820	64910	6492	36694
2007-08-29	64190	64570	63910	64150	7914	35706
2007-08-30	65020	65370	65010	65110	5496	33574
2007-08-31	65110	65630	64920	65590	7864	30484
2007-09-03	65800	65800	64950	65010	3724	29038
2007-09-04	64500	65300	64500	65000	1952	28204
2007-09-05	65200	65240	64610	64870	2870	26928
2007-09-06	64420	64620	64150	64580	4380	24768
2007-09-07	65150	65200	64900	64920	2030	23790
2007-09-10	64500	65000	64350	64400	3216	22392
2007-09-11	64500	65050	64500	64900	2098	21388
2007-09-12	66490	66490	65410	65570	105206	82282
2007-09-13	65710	65840	65330	65410	46786	82432
2007-09-14	65810	65980	65520	65800	61196	80882
2007-09-17	65700	66160	65610	66140	50506	80612
2007-09-18	66000	66290	65800	65830	49224	74992
2007-09-19	66880	67150	66490	66880	54420	65894
2007-09-20	67200	67580	66800	67000	28054	55998
2007-09-21	67110	67270	66680	67020	15190	50490
2007-09-24	67020	67380	66860	67300	9784	47076
2007-09-25	67800	67980	67480	67940	10392	42976
2007-09-26	67600	67900	67200	67240	6820	39522
2007-09-27	67100	67370	67000	67350	5398	37358
2007-09-28	67650	68050	67630	67800	9716	33222
2007-10-08	68500	68770	67600	67630	62044	79934
2007-10-09	66900	67050	66020	66180	90152	77334
2007-10-10	66300	66840	66280	66790	60306	80880
2007-10-11	67300	67460	66830	66920	63162	84782
2007-10-12	66500	67150	66330	66890	60904	84824
2007-10-15	67090	67800	67030	67790	47918	85000
2007-10-16	67600	67840	67180	67620	45264	78998
2007-10-17	66850	67380	66720	66740	33292	71484
2007-10-18	66750	66920	66350	66560	21838	64366
2007-10-19	66290	66430	66080	66360	23324	53548
2007-10-22	65800	65980	65050	65070	23096	45800
2007-10-23	65600	65800	65170	65590	12920	42870
2007-10-24	65400	65400	64930	64980	8466	40288
2007-10-25	65380	65420	65000	65100	7660	38126
2007-10-26	65330	65750	65240	65700	4792	37270
2007-10-29	66200	66480	66000	66450	5258	35386
2007-10-30	65690	65690	65000	65240	4250	33704
2007-10-31	65300	65570	65080	65200	4526	32146
2007-11-01	65450	65450	64400	64400	5322	29680
2007-11-02	63300	63740	63210	63710	8502	24608
2007-11-05	63430	63890	62730	62800	4308	23110
2007-11-06	62800	63960	62650	63600	3336	21638
2007-11-07	63880	63880	63420	63420	2600	20370
2007-11-08	62000	62450	61830	62000	5014	19276
2007-11-09	61470	62340	61460	62300	2000	18690
2007-11-12	61160	61160	59970	59990	6968	16972
2007-11-13	59800	60000	58710	59400	6004	15678
2007-11-14	59700	60240	59500	60060	2380	14932
2007-11-15	62170	62170	60100	60300	3324	13956
2007-11-16	58500	58970	58200	58200	86904	79300
2007-11-19	59180	59390	57210	57390	148948	80056
